Customer Name,Cloud Account Number,Product Name,Usage Type,Price Book,Seller Cost (USD),Customer Cost (USD),Margin (USD),Usage Quantity
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Virtual Private Cloud","USE2-DataTransfer-xAZ-Out-Bytes","AWS Price Book",0,0,0,0.041078795
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Virtual Private Cloud","USE2-DataTransfer-xAZ-In-Bytes","AWS Price Book",0,0,0,0.03507121
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Simple Storage Service","Requests-Tier1","AWS Price Book",0.0003297999999999999,0.0003400000000000005,0.000010200000000000627,68
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-USE1-AWS-Out-Bytes","AWS Price Book",0.00001146543006999996,0.000011820031000000019,0.0000003546009300000582,0.0011820031
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Virtual Private Cloud","USE2-VpcEndpoint-Hours","AWS Price Book",46.404799999998964,47.840000000001524,1.4352000000025598,4784
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-DataTransfer-Regional-Bytes","AWS Price Book",0.07789317357211971,0.08030224079600018,0.0024090672238804706,8.030224
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-BoxUsage:t3.small","AWS Price Book",6.029048368928015,6.215513782400042,0.18646541347202739,298.82278
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","AmazonCloudWatch","USE2-TimedStorage-ByteHrs","AWS Price Book",0.13559331010983,0.13978691763899992,0.004193607529169918,4.659564
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-NatGateway-Bytes","AWS Price Book",0.09915670393155,0.10222340611500003,0.0030667021834500235,2.2716312
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-DataTransfer-Out-Bytes","AWS Price Book",0,0,0,0.44787255
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-EBS:VolumeUsage.gp2","AWS Price Book",0.3190222219032002,0.3288888885600009,0.009866666656800749,3.288889
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","AWS WAF","USE2-RuleV2","AWS Price Book",2.601059380811008,2.6815045163,0.08044513548899213,2.6815045
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","AWS WAF","USE2-WebACLV2","AWS Price Book",2.0140972383349887,2.0763889054999978,0.06229166716500911,0.41527778
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","AWS Data Transfer","USE2-USE1-AWS-Out-Bytes (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Virtual Private Cloud","USE2-VpcEndpoint-Bytes","AWS Price Book",0.0007553533705499994,0.0007787148150000014,0.00002336144445000204,0.07787148
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-APN2-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000001481
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Elastic Load Balancing","USE2-DataTransfer-Regional-Bytes","AWS Price Book",0.00000142642865,0.0000014705449999999997,0.00000004411634999999973,0.0001470545
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Elastic Load Balancing","USE2-USW2-AWS-Out-Bytes","AWS Price Book",0.0015830314717600004,0.001631991208,0.00004895973623999963,0.08159956
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-APS3-AWS-In-Bytes","AWS Price Book",0,0,0,0.0003152315
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-USW2-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000871936
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Elastic Load Balancing","USE2-EUN1-AWS-Out-Bytes","AWS Price Book",0.0000000007954000000000001,0.0000000008200000000000001,0.000000000024599999999999998,0.000000041
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Elastic Load Balancing","USE2-APS1-AWS-In-Bytes","AWS Price Book",0,0,0,0.000001062
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Simple Notification Service","Requests-Tier1","AWS Price Book",0,0,0,6
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-APN1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000001779
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-EU-AWS-In-Bytes","AWS Price Book",0,0,0,0.0001332322
"Auna (Jaime Pradenas)","912689407188","AWS Secrets Manager","USE1-AWSSecretsManagerAPIRequest (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Elastic Load Balancing","USE2-EU-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000008168
"Auna (Jaime Pradenas)","912689407188","AWS Key Management Service","us-east-1-KMS-Requests","AWS Price Book",0.000034920000000000004,0.000035999999999999994,0.0000010799999999999897,12
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Simple Queue Service","EU-Requests-Tier1","AWS Price Book",0.000000388,0.0000004,0.000000012000000000000002,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Elastic Load Balancing","USE2-EUC1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000015201
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","AmazonCloudWatch","USE2-VendedLog-Bytes (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-EUC1-AWS-In-Bytes","AWS Price Book",0,0,0,0.000036497
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","AWS Secrets Manager","USE1-AWSSecretsManagerAPIRequest","AWS Price Book",0.0000291,0.00003,0.0000009000000000000015,6
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Virtual Private Cloud","USE2-VpcEndpoint-Hours (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","CodeBuild","USE2-Build-Min:Linux:g1.medium","AWS Price Book",0.1067,0.11,0.0032999999999999974,11
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-APS2-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000260277
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-BoxUsage:t3.medium (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-CAN1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000002346
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Elastic Load Balancing","USE2-APS2-AWS-Out-Bytes","AWS Price Book",0.0000000122899,0.000000012670000000000004,0.00000000038010000000000285,0.0000006335
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-EUN1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000001574
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Simple Notification Service","USE2-DataTransfer-Out-Bytes","AWS Price Book",0,0,0,0.0001094731
"Auna (Jaime Pradenas)","912689407188","Amazon Simple Notification Service","Requests-Tier1","AWS Price Book",0,0,0,6
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Elastic Load Balancing","USE2-EU-AWS-Out-Bytes","AWS Price Book",0.00000001089698,0.000000011234000000000002,0.0000000003370200000000014,0.0000005617
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Elastic Load Balancing","USE2-EUN1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000001118
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Elastic Load Balancing","USE2-USW1-AWS-Out-Bytes","AWS Price Book",0.000000048637740000000005,0.000000050142000000000007,0.0000000015042600000000016,0.0000025071
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-APS1-AWS-Out-Bytes","AWS Price Book",0.00000015581498,0.00000016063399999999998,0.000000004819019999999978,0.0000080317
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-EUW3-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000001601
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Simple Storage Service","USE2-Requests-Tier2","AWS Price Book",0.000005432,0.0000056,0.00000016799999999999992,14
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","AmazonCloudWatch","USE2-CW:Requests","AWS Price Book",0.0000388,0.00004,0.000001200000000000002,4
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-NatGateway-Bytes (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","AWS CodePipeline","USE2-actionExecutionMinute","AWS Price Book",0.04462000000000001,0.046,0.0013799999999999923,23
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Simple Storage Service","USE2-Requests-Tier2 (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Simple Queue Service","SAE1-Requests-Tier1","AWS Price Book",0.000000388,0.0000004,0.000000012000000000000002,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-USW1-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000010217
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Simple Queue Service","EUW2-Requests-Tier1","AWS Price Book",0.000000388,0.0000004,0.000000012000000000000002,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","AmazonCloudWatch","USE2-DataProcessing-Bytes (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Simple Storage Service","Requests-Tier2 (tax)","AWS Price Book",0,0,0,1
"Auna (Jaime Pradenas)","912689407188","Amazon Simple Storage Service","Requests-Tier2 (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Virtual Private Cloud","USE2-PublicIPv4:InUseAddress (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","CodeBuild","USE2-Build-Min:Linux:g1.small","AWS Price Book",0.0194,0.02,0.0005999999999999998,4
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Elastic Compute Cloud","USE2-EBS:VolumeUsage.gp3 (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","AWS Secrets Manager","USE2-AWSSecretsManagerAPIRequest","AWS Price Book",0.0000097,0.00001,0.0000003000000000000005,2
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","AWS WAF","USE2-RuleV2 (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Relational Database Service","USE2-Aurora:StorageUsage (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","AWS Key Management Service","us-east-2-KMS-Requests (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","AWS WAF","USE2-WebACLV2 (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Simple Notification Service","USE2-DeliveryAttempts-SMTP (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Simple Queue Service","USW1-Requests-Tier1","AWS Price Book",0.000000388,0.0000004,0.000000012000000000000002,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Elastic Load Balancing","USE2-APS3-AWS-In-Bytes","AWS Price Book",0,0,0,0.0000002505
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","AWS Data Transfer","USE2-EU-AWS-Out-Bytes (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Relational Database Service","USE2-Aurora:StorageIOUsage (tax)","AWS Price Book",0,0,0,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Simple Queue Service","CAN1-Requests-Tier1","AWS Price Book",0.000000388,0.0000004,0.000000012000000000000002,1
"Elecnor Chile S.A (Cristian Fuentealba)","980921712811","Amazon Simple Queue Service","USE2-Requests-Tier1","AWS Price Book",0.000000388,0.0000004,0.000000012000000000000002,1
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Location Service","EUN1-ResourceList","AWS Price Book",0,0,0,7
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Location Service","CAN1-ResourceList","AWS Price Book",0,0,0,9
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Location Service","USW2-ResourceList","AWS Price Book",0,0,0,8
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Location Service","USE1-ResourceList","AWS Price Book",0,0,0,8
"Sourcing SPA (Andres Yelpi)","303559958125","AWS Security Hub","USE1-PaidComplianceCheck","AWS Price Book",1.73242,1.7860000000000003,0.05358000000000018,1786
"Sourcing SPA (Andres Yelpi)","435812277030","AWS Security Hub","USE1-PaidComplianceCheck","AWS Price Book",2.0292399999999997,2.0920000000000005,0.06276000000000082,2092
"Sourcing SPA (Andres Yelpi)","622323056157","AWS Security Hub","USE1-PaidComplianceCheck","AWS Price Book",0.4190400000000001,0.432,0.012959999999999916,432
"Sourcing SPA (Andres Yelpi)","393937990371","AWS Security Hub","USE1-PaidComplianceCheck","AWS Price Book",0.75563,0.779,0.023370000000000002,779
"Sourcing SPA (Andres Yelpi)","303559958125","AWS Security Hub","USE1-OtherProduct:PaidFindingsIngestion","AWS Price Book",0,0,0,7
"Sourcing SPA (Andres Yelpi)","622323056157","AWS Security Hub","USE1-OtherProduct:PaidFindingsIngestion","AWS Price Book",0,0,0,657
"Sourcing SPA (Andres Yelpi)","393937990371","AWS Security Hub","USE1-SecurityHubProduct:FreeFindingsIngestion","AWS Price Book",0,0,0,9250
"Sourcing SPA (Andres Yelpi)","767398103037","AWS Security Hub","USE1-SecurityHubProduct:FreeFindingsIngestion","AWS Price Book",0,0,0,54
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Glue","APN1-Catalog-Request","AWS Price Book",0,0,0,6
"Sourcing SPA (Andres Yelpi)","018185109271","AWS CloudTrail","APN1-FreeEventsRecorded","AWS Price Book",0,0,0,2419
"Sourcing SPA (Andres Yelpi)","018185109271","AWS CloudTrail","SAE1-FreeEventsRecorded","AWS Price Book",0,0,0,1970
"Sourcing SPA (Andres Yelpi)","622323056157","AWS CloudTrail","USE1-FreeEventsRecorded","AWS Price Book",0,0,0,37820
"Sourcing SPA (Andres Yelpi)","872780047379","AWS CloudTrail","USE1-FreeEventsRecorded","AWS Price Book",0,0,0,74863
"Sourcing SPA (Andres Yelpi)","303559958125","AWS CloudTrail","USE1-FreeEventsRecorded","AWS Price Book",0,0,0,53392
"Sourcing SPA (Andres Yelpi)","622323056157","AWS CloudTrail","CAN1-FreeEventsRecorded","AWS Price Book",0,0,0,1800
"Sourcing SPA (Andres Yelpi)","018185109271","AWS CloudTrail","CAN1-FreeEventsRecorded","AWS Price Book",0,0,0,2105
"Sourcing SPA (Andres Yelpi)","018185109271","AWS CloudTrail","APN3-FreeEventsRecorded","AWS Price Book",0,0,0,1604
"Sourcing SPA (Andres Yelpi)","622323056157","AWS CloudTrail","EUW2-FreeEventsRecorded","AWS Price Book",0,0,0,1817
"Sourcing SPA (Andres Yelpi)","018185109271","AWS CloudTrail","APS3-FreeEventsRecorded","AWS Price Book",0,0,0,2251
"Sourcing SPA (Andres Yelpi)","622323056157","AWS CloudTrail","APS3-FreeEventsRecorded","AWS Price Book",0,0,0,1791
"Sourcing SPA (Andres Yelpi)","622323056157","AWS CloudTrail","APS1-FreeEventsRecorded","AWS Price Book",0,0,0,1824
"Sourcing SPA (Andres Yelpi)","018185109271","AWS CloudTrail","APS1-FreeEventsRecorded","AWS Price Book",0,0,0,2376
"Sourcing SPA (Andres Yelpi)","622323056157","AWS CloudTrail","USW2-FreeEventsRecorded","AWS Price Book",0,0,0,1830
"Sourcing SPA (Andres Yelpi)","767398103037","AWS CloudTrail","USW2-FreeEventsRecorded","AWS Price Book",0,0,0,2
"Sourcing SPA (Andres Yelpi)","622323056157","AWS CloudTrail","EUN1-FreeEventsRecorded","AWS Price Book",0,0,0,1870
"Sourcing SPA (Andres Yelpi)","018185109271","AWS CloudTrail","EUN1-FreeEventsRecorded","AWS Price Book",0,0,0,1966
"Sourcing SPA (Andres Yelpi)","622323056157","AWS CloudTrail","EUC1-FreeEventsRecorded","AWS Price Book",0,0,0,1806
"Sourcing SPA (Andres Yelpi)","018185109271","AWS CloudTrail","EU-FreeEventsRecorded","AWS Price Book",0,0,0,2473
"Sourcing SPA (Andres Yelpi)","018185109271","AWS CloudTrail","EUW3-FreeEventsRecorded","AWS Price Book",0,0,0,1864
"Sourcing SPA (Andres Yelpi)","622323056157","AWS CloudTrail","EUW3-FreeEventsRecorded","AWS Price Book",0,0,0,1788
"Sourcing SPA (Andres Yelpi)","622323056157","AWS CloudTrail","APS2-FreeEventsRecorded","AWS Price Book",0,0,0,1761
"Sourcing SPA (Andres Yelpi)","018185109271","AWS CloudTrail","APS2-FreeEventsRecorded","AWS Price Book",0,0,0,2474
"Sourcing SPA (Andres Yelpi)","622323056157","AWS CloudTrail","APN2-FreeEventsRecorded","AWS Price Book",0,0,0,1836
"Sourcing SPA (Andres Yelpi)","018185109271","AWS CloudTrail","APN2-FreeEventsRecorded","AWS Price Book",0,0,0,2244
"Sourcing SPA (Andres Yelpi)","767398103037","AWS CloudTrail","USE2-FreeEventsRecorded","AWS Price Book",0,0,0,1481
"Sourcing SPA (Andres Yelpi)","018185109271","AWS CloudTrail","USE2-FreeEventsRecorded","AWS Price Book",0,0,0,2308
"Sourcing SPA (Andres Yelpi)","303559958125","AWS CloudTrail","USE2-FreeEventsRecorded","AWS Price Book",0,0,0,137
"Sourcing SPA (Andres Yelpi)","622323056157","AWS CloudTrail","USE2-FreeEventsRecorded","AWS Price Book",0,0,0,1844
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Lambda","Lambda-GB-Second","AWS Price Book",0,0,0,107352.52
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Key Management Service","ap-northeast-2-KMS-Requests","AWS Price Book",0,0,0,3
"Sourcing SPA (Andres Yelpi)","393937990371","AWS Key Management Service","us-east-1-KMS-Requests","AWS Price Book",0,0,0,107
"Sourcing SPA (Andres Yelpi)","767398103037","AWS Key Management Service","us-east-1-KMS-Requests","AWS Price Book",0,0,0,9
"Sourcing SPA (Andres Yelpi)","872780047379","AWS Key Management Service","us-east-1-KMS-Requests","AWS Price Book",0,0,0,107
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Key Management Service","eu-west-2-KMS-Requests","AWS Price Book",0,0,0,3
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Key Management Service","ap-southeast-1-KMS-Requests","AWS Price Book",0,0,0,3
"Sourcing SPA (Andres Yelpi)","393937990371","Amazon Simple Queue Service","Requests-RBP","AWS Price Book",0,0,0,13
"Sourcing SPA (Andres Yelpi)","872780047379","Amazon Simple Queue Service","Requests-RBP","AWS Price Book",0,0,0,14
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Simple Queue Service","Requests-RBP","AWS Price Book",0,0,0,14
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Simple Queue Service","Requests-RBP","AWS Price Book",0,0,0,16
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Simple Queue Service","EUC1-Requests-Tier1","AWS Price Book",0,0,0,3
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Simple Queue Service","EUW3-Requests-Tier1","AWS Price Book",0,0,0,3
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Simple Notification Service","Requests-Tier1","AWS Price Book",0,0,0,2187
"Sourcing SPA (Andres Yelpi)","872780047379","Amazon Simple Notification Service","Requests-Tier1","AWS Price Book",0,0,0,39
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Simple Notification Service","USW2-Requests-Tier1","AWS Price Book",0,0,0,3
"Sourcing SPA (Andres Yelpi)","435812277030","AWS Secrets Manager","USE1-AWSSecretsManager-Secrets","AWS Price Book",0.1746000013968001,0.1800000014400001,0.005400000043200015,0.45000002
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Secrets Manager","USE1-AWSSecretsManager-Secrets","AWS Price Book",0.1740611125036001,0.1794444458800001,0.005383333376400012,0.4486111
"Sourcing SPA (Andres Yelpi)","393937990371","AWS Secrets Manager","USE1-AWSSecretsManagerAPIRequest","AWS Price Book",0.00026189999999999997,0.00027,0.000008100000000000034,54
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Secrets Manager","USE1-AWSSecretsManagerAPIRequest","AWS Price Book",0.00027645,0.00028500000000000004,0.000008550000000000018,57
"Sourcing SPA (Andres Yelpi)","018185109271","AWS Secrets Manager","USW2-AWSSecretsManagerAPIRequest","AWS Price Book",0.000014550000000000001,0.000015000000000000002,0.0000004500000000000008,3
"Sourcing SPA (Andres Yelpi)","303559958125","AmazonCloudWatch","CW:MetricMonitorUsage","AWS Price Book",0.36375000285169173,0.3750000029398885,0.011250000088196765,1.35
"Sourcing SPA (Andres Yelpi)","622323056157","AmazonCloudWatch","CW:MetricMonitorUsage","AWS Price Book",0.8487499980600768,0.8749999980000791,0.026249999940002322,3.15
"Sourcing SPA (Andres Yelpi)","018185109271","AmazonCloudWatch","DashboardsUsageHour-Basic","AWS Price Book",0,0,0,0.9027778
"Sourcing SPA (Andres Yelpi)","622323056157","AmazonCloudWatch","CW:AlarmMonitorUsage","AWS Price Book",0,0,0,0.4513889
"Sourcing SPA (Andres Yelpi)","767398103037","AmazonCloudWatch","USE1-DataProcessing-Bytes","AWS Price Book",0,0,0,0.1366987
"Sourcing SPA (Andres Yelpi)","536079618115","AmazonCloudWatch","USE1-DataProcessing-Bytes","AWS Price Book",0,0,0,0.12766293
"Sourcing SPA (Andres Yelpi)","018185109271","AmazonCloudWatch","CW:Requests","AWS Price Book",0,0,0,84397
"Sourcing SPA (Andres Yelpi)","622323056157","AmazonCloudWatch","CW:Requests","AWS Price Book",0,0,0,19309
"Sourcing SPA (Andres Yelpi)","622323056157","AmazonCloudWatch","USE1-TimedStorage-ByteHrs","AWS Price Book",0,0,0,0.20568553
"Sourcing SPA (Andres Yelpi)","872780047379","AmazonCloudWatch","USE1-TimedStorage-ByteHrs","AWS Price Book",0,0,0,0.0000002772
"Sourcing SPA (Andres Yelpi)","435812277030","AmazonCloudWatch","USE1-TimedStorage-ByteHrs","AWS Price Book",0,0,0,0.0000004384
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Virtual Private Cloud","USE1-PublicIPv4:IdleAddress","AWS Price Book",7.8085000000000235,8.049999999999974,0.24149999999995053,1610
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Virtual Private Cloud","USE1-PublicIPv4:IdleAddress","AWS Price Book",1.5616999999999983,1.610000000000001,0.048300000000002674,322
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Virtual Private Cloud","USW2-PublicIPv4:InUseAddress","AWS Price Book",3.152499999999997,3.250000000000002,0.09750000000000503,650
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Virtual Private Cloud","USE1-PublicIPv4:InUseAddress","AWS Price Book",10.963442513350037,11.302518054999911,0.3390755416498745,2260.5037
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Virtual Private Cloud","USE1-PublicIPv4:InUseAddress","AWS Price Book",25.79342627184963,26.59116110499959,0.7977348331499599,5318.2324
"Sourcing SPA (Andres Yelpi)","303559958125","Elastic Load Balancing","LoadBalancerUsage","AWS Price Book",7.093124999999997,7.312499999999996,0.21937499999999854,325
"Sourcing SPA (Andres Yelpi)","303559958125","Elastic Load Balancing","LCUUsage","AWS Price Book",0.01060926986752,0.010937391616,0.00032812174848000086,1.3671739
"Sourcing SPA (Andres Yelpi)","767398103037","Elastic Load Balancing","LCUUsage","AWS Price Book",0.017462004531384002,0.018002066527200006,0.000540061995816004,2.2502582
"Sourcing SPA (Andres Yelpi)","435812277030","Elastic Load Balancing","LCUUsage","AWS Price Book",0.00104223665272,0.001074470776,0.00003223412328000005,0.13430884
"Sourcing SPA (Andres Yelpi)","872780047379","Amazon Simple Storage Service","Requests-Tier2","AWS Price Book",0.019666168000000008,0.02027439999999998,0.0006082319999999725,50686
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Simple Storage Service","Requests-Tier2","AWS Price Book",0.00004656,0.00004799999999999999,0.0000014399999999999862,120
"Sourcing SPA (Andres Yelpi)","393937990371","Amazon Simple Storage Service","Requests-Tier2","AWS Price Book",0.00001552,0.000016000000000000003,0.0000004800000000000022,40
"Sourcing SPA (Andres Yelpi)","872780047379","Amazon Simple Storage Service","TimedStorage-ByteHrs","AWS Price Book",0.09129341146964493,0.09411691904087105,0.002823507571226125,4.09204
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Simple Storage Service","TimedStorage-ByteHrs","AWS Price Book",0.000002241293844357841,0.000002310612210678187,0.000000069318366320346,0.0001004614
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Simple Storage Service","SAE1-Requests-Tier2","AWS Price Book",0.00033243839999999987,0.00034272,0.000010281600000000156,612
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Simple Storage Service","SAE1-Requests-Tier1","AWS Price Book",5.89071882,6.072906000000001,0.18218718000000056,867558
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Simple Storage Service","Global-Bucket-Hrs-FreeTier","AWS Price Book",0,0,0,0.23472223
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Simple Storage Service","Global-Bucket-Hrs-FreeTier","AWS Price Book",0,0,0,0.018055556
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Simple Storage Service","Global-Bucket-Hrs-FreeTier","AWS Price Book",0,0,0,0.018055556
"Sourcing SPA (Andres Yelpi)","872780047379","Amazon Simple Storage Service","Global-Bucket-Hrs-FreeTier","AWS Price Book",0,0,0,0.036111113
"Sourcing SPA (Andres Yelpi)","303559958125","Amazon Simple Storage Service","Global-Bucket-Hrs-FreeTier","AWS Price Book",0,0,0,0.018055556
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Simple Storage Service","Requests-Tier1","AWS Price Book",0.00006305,0.00006500000000000001,0.0000019500000000000067,13
"Sourcing SPA (Andres Yelpi)","622323056157","Amazon Simple Storage Service","SAE1-APN1-AWS-Out-Bytes","AWS Price Book",0.0000005941056000000002,0.0000006124800000000001,0.000000018374399999999998,0.000003828
"Sourcing SPA (Andres Yelpi)","018185109271","Amazon Virtual Private Cloud","DataTransfer-In-Bytes","AWS Price Book",0,0,0,0.0001302373
"Sourcing SPA (Andres Yelpi)","435812277030","Amazon Elastic Compute Cloud","DataTransfer-In-Bytes","AWS Price Book",0,0,0,0.3001553
"Sourcing SPA (Andres Yelpi)","767398103037","Amazon Elastic Compute Cloud","DataTransfer-In-Bytes","AWS Price Book",0,0,0,1.9860034
"Sourcing SPA (Andres Yelpi)","435812277030","Elastic Load Balancing","DataTransfer-In-Bytes","AWS Price Book",0,0,0,0.009491406
